TIPO|PERIODO|TIPO_USUARIO|TIPO_CONTENIDO|CHANNEL_NAME|USUARIOS|HORAS|GRUPO|PROCESSDATE,,,,,,,,,gsgsfsafasf
T1|202305|FULL|LIVE|CINEMAX HD|24229|47486,483333|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|M DEPORTES HD|1957|4910,616666|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|TLC|267|741,633333|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|WILLAX|71468|435303,066666|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|TLC|5816|15127,700000|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|ESPN 3 HD|30535|50840,433333|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|CANAL N HD|3976|26460,400000|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|FX HD|1402|2926,133333|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|PANAMERICANA TELEVISION HD|23194|109839,716666|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|ESPN EXTRA HD|13836|13777,183333|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|STAR CHANNEL|27900|61938,616666|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|DISCOVERY HD|9931|20937,000000|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|HOMEGARDEN|172|333,783333|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|EUROPA EUROPA HD|192|185,033333|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|ANIMAL PLANET HD|260|254,750000|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|MOVISTAR EVENTOS 2|5|,683333|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|CARTOONITO|342|857,700000|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|PARAMOUNT HD|917|1558,516666|[>5]|,,,,,,,,
T1|202306|FULL|LIVE|LOVE NATURE HD|1599|1918,300000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|NICK HD|59|82,266666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|USMP TV|519|350,983333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|ATV HD|52336|149013,200000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|COMEDY CENTRAL HD|2003|1859,516666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|HOME & HEALTH HD|2921|5465,983333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|GOLTV HD|1404|1083,350000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|MOVISTAR EVENTOS|86|47,550000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|DISNEY JUNIOR|2075|3523,500000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|LATINA HD|18946|74707,216666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|DISNEY JUNIOR|101|181,016666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CNN ESPAÑOL|811|1006,716666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CANAL N HD|1590|4463,700000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|MAS CHIC HD|26|17,116666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|DISCOVERY HD|2374|3596,383333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|LOVE NATURE HD|71|59,333333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|TCM|158|180,933333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|ESPN 3 HD|13359|15711,666666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|AMERICA TELEVISION HD|25704|144410,833333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|FOOD NETWORK|58|152,800000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|DISCOVERY KIDS HD|116|167,850000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|PASIONES HD|1200|2128,900000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|AMERICA TELEVISION HD|89509|423373,083333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CARTOONITO|2409|3918,833333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|PARAMOUNT HD|255|321,166666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|TCM|3487|3582,616666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|DISNEY CHANNEL HD|1752|2150,850000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|SPACE HD|427|652,850000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|FX HD|387|537,933333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|TOONCAST|65|55,116666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|PASIONES HD|44|65,750000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|VIA X ESPORTS HD|9|5,883333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|RPP HD|587|963,383333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|FX HD|7954|10337,316666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|ESPN 4|259|224,333333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|FILM & ARTS HD|535|406,150000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|AMC HD|122|144,050000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|NICK HD|1185|1599,900000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|FOX SPORTS 3 HD|2253|1495,266666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|NAT GEO HD|1402|1061,283333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|ESPN 4|5235|4962,883333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|FILM & ARTS HD|23|14,833333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|I-SAT|2|,233333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|STAR TVE HD|450|393,633333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|ANIMAL PLANET HD|69|57,350000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CARTOON NETWORK HD|2562|3776,150000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|TOONCAST|1502|1340,550000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|TNT HD|11973|16553,133333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|ESPN EXTRA HD|2516|2212,666666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|PANAMERICANA TELEVISION HD|34193|53389,516666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|M PLUS HD|2944|3482,800000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|COMEDY CENTRAL HD|72|52,866666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|ESPN EXTRA HD|110|105,166666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|STAR TVE HD|20|15,016666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|PANAMERICANA TELEVISION HD|10758|19695,800000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|HOMEGARDEN|42|65,250000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|M DEPORTES HD|12859|15101,983333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|ESPN HD|1414|2094,600000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|LATINA HD|64666|207323,166666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|NAT GEO HD|61|51,516666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|STAR CHANNEL|9299|15285,100000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|HOMEGARDEN|789|1084,650000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CINECANAL HD|171|237,083333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|DISCOVERY HD|114|150,316666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|M DEPORTES HD|526|599,466666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|ESPN2 PERU|16508|21442,800000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|GOLPERU HD|2023|3603,066666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|WILLAX|8614|22196,300000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|MTV HD|831|789,350000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|EUROPA EUROPA HD|935|775,700000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|UCL|6|1,033333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|AMC HD|2752|3002,683333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|FOX SPORTS 3 HD|109|72,450000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CARTOON NETWORK HD|116|172,316666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CNN INTERNACIONAL|18|13,816666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|FOX SPORTS 2 HD|2912|3019,800000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|TLC|1527|2512,750000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|WILLAX|29248|68661,266666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|ESPN HD|35567|48907,933333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|GOLTV HD|77|58,200000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|MOVISTAR EVENTOS|2|,266666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|I-SAT|11|3,016666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|FOX SPORTS 2 HD|137|129,366666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|EL GOURMET HD|38|35,433333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|ESPN2 PERU|666|844,816666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|ANIMAL PLANET HD|1296|1179,700000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|AZ CINEMA HD|57|80,516666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|USMP TV|302|164,416666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|DISCOVERY TURBO|77|115,550000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|WARNER CHANNEL HD|379|679,333333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CNN ESPAÑOL|49|88,333333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|M PLUS HD|8582|9305,116666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|MAS CHIC HD|414|345,816666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|DISNEY CHANNEL HD|77|85,283333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|DISCOVERY TURBO|1575|2253,283333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|MTV HD|40|26,933333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|INVEST.DISCOVERYHD|2559|6840,500000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|ATV HD|16345|54737,866666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|AZ CINEMA HD|1099|1500,416666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|WARNER CHANNEL HD|8753|15321,333333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|LOLLY KIDS|83|43,366666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|GOLPERU HD|49084|81075,916666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|LOLLY KIDS|3|2,000000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|TLC|78|124,083333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|STAR CHANNEL|391|649,966666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CANAL J|377|222,566666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CNN INTERNACIONAL|269|335,916666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CINEMAX HD|7046|10817,850000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|RPP HD|7075|10061,583333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|UCL|123|39,183333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CARTOONITO|98|191,666666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|PARAMOUNT HD|5463|6931,550000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CANAL J|513|292,150000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|VIA X ESPORTS HD|125|65,700000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|SPACE HD|8332|12795,800000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|INVEST.DISCOVERYHD|105|248,433333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CINECANAL HD|4287|4892,383333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CLOVER|1669|1771,883333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|TNT SERIES HD|254|1061,800000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|TNT SERIES HD|5317|16906,633333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|EL GOURMET HD|698|616,333333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|FOOD NETWORK|1165|1872,533333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|DISCOVERY KIDS HD|2192|3363,133333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CLOVER|64|51,216666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|ESPN 3 HD|506|635,600000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|EUROPA EUROPA HD|44|38,283333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|HOME & HEALTH HD|156|238,866666|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|CINEMAX HD|321|511,650000|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|FULL|LIVE|CANAL N HD|20420|47081,683333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202306|LITE|LIVE|TNT HD|547|799,683333|[>5]|2023-06-14 12:15:04.700000000,,,,,,,,
T1|202101|LITE|LIVE|WILLAX|45040|139090,366666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|M PLUS HD|22742|29443,950000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|NAT GEO WILD HD|732|1320,683333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|FOXLIFE|946|1840,566666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FX HD|37732|75927,100000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|CARTOON NETWORK HD|802|1528,033333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|DISNEY CHANNEL HD|576|862,516666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|TCM|875|1300,950000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|HOME & HEALTH HD|775|2900,750000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|SONY HD|451|545,066666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|GOLTV HD|546|507,900000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|NAT GEO WILD HD|15209|24663,766666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|DISC.SCIENCE|77|79,450000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|CNN INTERNACIONAL|194|490,683333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|UNIVERSAL CHANNEL HD|16869|45107,750000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|CINECANAL HD|28980|60645,750000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOOD NETWORK|1891|3412,450000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|TLC|7906|21316,916666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|M DEPORTES HD|1954|1831,483333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|CINECANAL HD|1372|3006,016666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOXMOVIESHD|8253|15612,916666|[>5]|,,,,,,,,
T2|202101|LITE|LIVE|HBO 2 HD|1892|3356,433333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|FX HD|1767|3597,616666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|LATINA HD|134716|830717,550000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|FOX SPORTS 3 HD|313|268,966666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|PANAMERICANA TELEVISION HD|81780|245987,750000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|ESPN2 PERU|76550|184059,666666|[>5]|,,,,,,,,
T2|202101|FULL|LIVE|HBO FAMILY HD|8444|21446,116666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|ESPN 3 HD|1429|2174,333333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|HTV|2|1,966666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|ZEE MUNDO|312|516,900000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOX SPORTS 2 HD|27027|34579,600000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|FOXSERIESHD|769|935,150000|[>5]|,,,,,,,,
T2|202101|LITE|LIVE|HBOPOP|10|6,800000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|GOLTV HD|9599|8796,300000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|KANAL D DRAMA|211|1659,566666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|TNT HD|48506|110959,166666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|MTV HD|248|227,583333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|TELEMUNDO|13472|26901,933333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|CINEMAX HD|243|227,916666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|UNIVERSAL CHANNEL HD|774|2372,266666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|GOLPERU HD|29948|38226,383333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|LIFETIME|72|87,250000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|TBS VERY FUNNY HD|463|592,466666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|USMP TV|9458|4729,083333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|ATV HD|103932|648301,766666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|M DEPORTES HD|34694|32604,983333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|ESPN EXTRA HD|13157|11282,433333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|RPP HD|24529|37592,150000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOXSPORTSHD|30314|39005,666666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|HISTORY 2 HD|12525|17892,016666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|ESPN HD|3510|12263,333333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOXFAMILYHD|6931|11623,600000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|ESPN HD|96415|337344,383333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|FOX SPORTS 2 HD|1129|1415,116666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|HISTORY 2 HD|597|962,816666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOX CHANNEL|39418|113787,916666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|DISC.SCIENCE|604|646,933333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|STUDIO UNIVERSAL HD|20975|38688,433333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|MOVISTAR EVENTOS|2396|1277,833333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|TRUTVHD|284|308,816666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOXCLASSICS|3969|5463,700000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|LIFETIME|1796|2590,216666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|HISTORY CHANNEL HD|5285|6775,766666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|DISCOVERY KIDS HD|504|1092,083333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|COMEDY CENTRAL HD|620|1518,216666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|E! ENTERTAINMENT|71|125,900000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|HOME & HEALTH HD|15056|52144,000000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|RPP HD|45539|88437,950000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|CINEMAX HD|6267|6116,416666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|NAT GEO KIDS|278|252,033333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|TNT SERIES HD|1198|6956,600000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOXACTIONHD|10801|19552,650000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|E! ENTERTAINMENT|1563|2534,700000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|PANAMERICANA TELEVISION HD|100880|332636,016666|[>5]|,,,,,,,,
T2|202101|LITE|LIVE|HBO SIGNATURE HD|559|596,750000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|MTV HD|5203|5140,983333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|SONY HD|10568|11445,516666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|DISCOVERY WORLD HD|6097|5526,550000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|DISNEY JUNIOR|73|103,966666|[>5]|,,,,,,,,
T2|202101|FULL|LIVE|HBOPOP|108|161,566666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|DISCOVERY WORLD HD|147|142,183333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|NICK JR|348|683,516666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|DISCOVERY HD|14504|29777,933333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|TNT HD|2300|5453,050000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|FOX SPORTS 3 HD|7453|5762,583333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|M PLUS HD|32088|43948,983333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|BOOMERANG|13412|20007,483333|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|AMERICA TELEVISION HD|148105|1212060,316666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|CARTOON NETWORK HD|17585|35064,283333|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|LATINA HD|163384|1217240,150000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|NAT GEO HD|683|1222,416666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|ZEE MUNDO|5746|9389,266666|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|ANIMAL PLANET HD|10615|13468,050000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|DISCOVERY KIDS HD|11389|25510,916666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|MOVISTAR EVENTOS|100|57,533333|[>5]|,,,,,,,,
T2|202101|LITE|LIVE|HBO FAMILY HD|2361|6522,550000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|STUDIO UNIVERSAL HD|1015|1989,900000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|ATV HD|87884|490918,150000|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|ESPN EXTRA HD|525|431,916666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|HISTORY CHANNEL HD|219|311,650000|[>5]|,,,,,,,,
T1|202101|FULL|LIVE|ESPN 3 HD|38296|58604,766666|[>5]|,,,,,,,,
T1|202101|LITE|LIVE|FOXFAMILYHD|1989|3739,566666|[>5]|,,,,,,,,
